mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,split3_train_f1_macro,split4_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
0.8776386260986329,0.060179719327396686,0.19558358192443848,0.04157532276930508,5,28,4,50,"{'max_depth': 5, 'min_samples_leaf': 28, 'min_samples_split': 4, 'n_estimators': 50}",0.8424657534246576,0.9251700680272109,0.9246575342465754,0.8493150684931506,0.952054794520548,0.8987326437424284,0.044322339296612535,1,0.9247863247863248,0.9195205479452054,0.9230769230769231,0.9367521367521368,0.9316239316239316,0.9271519728369044,0.006206489019008677,0.12250996015936255,0.13140096618357489,0.12808349146110057,0.12350597609561753,0.13225499524262607,0.12755107782845632,0.003975114062391095,33,0.13501372597953581,0.1268603827072998,0.13280865715691098,0.13441255825361786,0.13016479579651302,0.1318520239787755,0.003007692267300104,0.4851892803598201,0.4914179173103803,0.48545081967213116,0.4862627446384624,0.4906800169958065,0.4878001557953201,0.0026863165390015303,33,0.49963177066835607,0.48351436241658374,0.49540508439528635,0.49692644497136446,0.48873078005925147,0.49284168850216836,0.005886595448541484,0.7814394052936063,0.8132259909217627,0.8111700213516302,0.7781739558093228,0.8342309814552695,0.8036480709663184,0.02109874913942227,34,0.8489630577634081,0.8428422521105666,0.8387753746624274,0.8464887294919035,0.8311937281402094,0.8416526284337029,0.006259594867654846
1.4323925495147705,0.16647584392297515,0.2784570217132568,0.03878019675233962,5,28,4,75,"{'max_depth': 5, 'min_samples_leaf': 28, 'min_samples_split': 4, 'n_estimators': 75}",0.8424657534246576,0.9115646258503401,0.9178082191780822,0.8287671232876712,0.9452054794520548,0.8891622402385613,0.04536834950561006,5,0.9230769230769231,0.916095890410959,0.9196581196581196,0.9299145299145299,0.9299145299145299,0.9237319985950123,0.005509685086446543,0.12190287413280476,0.13137254901960785,0.12701421800947868,0.12027833001988071,0.13256484149855907,0.12662656253606622,0.004910216079055451,35,0.13336626327488268,0.12835892514395394,0.13238188976377951,0.13284493284493284,0.1309265944645006,0.13157572109840993,0.0018019982941011987,0.4838876257273883,0.493173456337045,0.48407983781393793,0.48232706310679613,0.49224640933830077,0.48714287846469356,0.004595320724946902,35,0.4965272944415027,0.4872608258670205,0.49497355810837307,0.4945920661715839,0.49058403695082253,0.49278755630786064,0.003388827170301992,0.7789754503761877,0.8118618725949223,0.8148465801405851,0.7831010243984358,0.8313251205527432,0.8040220096125749,0.019945487698329514,32,0.8473548804765968,0.8441559682819066,0.8416748282787463,0.848353973559183,0.8324545919708445,0.8427988485134554,0.005687278443968454
1.1899184226989745,0.33812241510609214,0.24436349868774415,0.07119079305176873,8,1,2,50,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.7808219178082192,0.8639455782312925,0.8424657534246576,0.7397260273972602,0.8904109589041096,0.8234740471531078,0.05533916305900846,27,0.9692307692307692,0.964041095890411,0.9538461538461539,0.9692307692307692,0.958974358974359,0.9630646294344924,0.005978405327908515,0.13013698630136986,0.14399092970521543,0.1354625550660793,0.13012048192771083,0.14755959137343927,0.13745410887476295,0.007157366228242913,10,0.1612169462610179,0.15863623555931247,0.16080691642651296,0.16804979253112035,0.1592392847005393,0.1615898350957006,0.0033684386642649005,0.5081605715916504,0.522325049433884,0.5105501051470713,0.512818456551468,0.5265301000307127,0.5160768565509573,0.007101266545388651,10,0.541484708384691,0.5380104598082154,0.5421176062232869,0.5520006772681203,0.5392101699598579,0.5425647243288343,0.004947684655483187,0.7824375768112466,0.8192841059365953,0.818088309382722,0.7907780150181128,0.8496239474126142,0.8120423909122583,0.023790702619963192,15,0.9380336267157634,0.9394479918320963,0.9303828053308189,0.9417727676237033,0.9353409495907034,0.9369956282186169,0.003908451790043853
1.5345835208892822,0.12678683633747087,0.25138416290283205,0.022415330815516957,8,1,2,75,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 75}",0.7671232876712328,0.8503401360544217,0.8287671232876712,0.7602739726027398,0.8972602739726028,0.8207529587177337,0.051627214842693406,28,0.9675213675213675,0.9674657534246576,0.9572649572649573,0.9675213675213675,0.9606837606837607,0.9640914412832222,0.004315737284535421,0.12486064659977704,0.143348623853211,0.1308108108108108,0.1289198606271777,0.1457174638487208,0.13473148114793948,0.008264707229561834,12,0.1569606211869107,0.1607854297097325,0.1592266135911288,0.16166809483004857,0.1564587973273942,0.15901991132904295,0.002048054572106258,0.5001555275547378,0.5226172409363902,0.5035829058464241,0.5083597274309524,0.5227376196956109,0.511490604292823,0.009498583555143138,12,0.5347627947338719,0.5411568042805285,0.539334571096408,0.5423504052122752,0.5345594252643697,0.5384328001174906,0.003226545878363639,0.7852252630316836,0.8173660006909943,0.8156922486385336,0.7943885996689297,0.8489642060312357,0.8123272636122753,0.022069398020463985,13,0.9391345592527728,0.9418087454141748,0.9349076591935298,0.9436941373900988,0.937959026368789,0.939500825523873,0.0030502075726626305
0.9391754150390625,0.037461375443630957,0.18654627799987794,0.01250041019884494,8,1,4,50,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 50}",0.7671232876712328,0.8571428571428571,0.8835616438356164,0.7602739726027398,0.8972602739726028,0.8330724070450097,0.05813351918428379,26,0.9658119658119658,0.9623287671232876,0.9521367521367521,0.9692307692307692,0.958974358974359,0.9616965226554267,0.0058804908702616045,0.1278538812785388,0.14617169373549885,0.13550420168067226,0.13470873786407767,0.14735658042744657,0.13831901899724683,0.0074002493337339105,9,0.16226306720275704,0.15979528006823998,0.151936715766503,0.16864961332540154,0.1562674094707521,0.15978241716673075,0.005633671402134551,0.5056827910958904,0.52664097351709,0.5058435955761236,0.5182890308218271,0.5255242966751918,0.5163961375372246,0.009143248135122873,9,0.5434108439732049,0.5400121732333795,0.5277896599702816,0.5528939058123152,0.534397454354504,0.539700807468737,0.008460734629940922,0.7869458349569857,0.8173094106294007,0.8221007365112875,0.7900493006741357,0.8421988580476452,0.8117208281638909,0.020742904565227066,16,0.9339593904830332,0.9364294431342681,0.9273319994125512,0.9377122603783434,0.9350365612158325,0.9340939309248057,0.003610465235598896
1.4469841480255128,0.05016718334633619,0.35584206581115724,0.16023656826755653,8,1,4,75,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 75}",0.7945205479452054,0.8367346938775511,0.863013698630137,0.7808219178082192,0.9041095890410958,0.8358400894604416,0.0450205145424753,25,0.9675213675213675,0.9623287671232876,0.9555555555555556,0.9675213675213675,0.9606837606837607,0.9627221636810678,0.004510761236360367,0.1286031042128603,0.1402508551881414,0.1346153846153846,0.13240418118466898,0.1476510067114094,0.13670490638249294,0.0066466894343164,11,0.15925717501406866,0.15813168261114238,0.15579710144927536,0.16129951553149044,0.15516289342904474,0.15792967360700433,0.0022521917671728476,0.5037127177093632,0.5187623151706617,0.5066045370170136,0.5121174874760662,0.5253523962948047,0.5133098907335819,0.007915051439930994,11,0.5384992973615341,0.5373434151162823,0.5339301928542912,0.5417690144789626,0.5324186700461525,0.5367921179714445,0.003325824739514484,0.79032702856629,0.8175744903916032,0.8188350166734639,0.7950573375236907,0.8427026605570616,0.8128993067424218,0.018831747135103914,12,0.9346866720553234,0.9405000892052635,0.930427892975775,0.940506758937316,0.9371747632664783,0.9366592352880312,0.0038089893373815338
0.9393177986145019,0.07208146606911715,0.1834890365600586,0.014323263384039924,8,10,2,50,"{'max_depth': 8, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 50}",0.7876712328767124,0.8639455782312925,0.8972602739726028,0.7876712328767124,0.9383561643835616,0.8549808964681762,0.05980054883833446,23,0.9606837606837607,0.9537671232876712,0.9418803418803419,0.9504273504273504,0.9521367521367521,0.9517790656831753,0.0060528633348016095,0.12665198237885464,0.1441543700340522,0.13073852295409183,0.1273532668881506,0.1389452332657201,0.13356867510417386,0.0068621572927738805,13,0.15563555801716977,0.15327462850853055,0.1439770054873269,0.1496232508073197,0.14090564128509991,0.14868321682108937,0.0055306216580346965,0.500914882081865,0.5226018888949782,0.49476882584404663,0.5021761050433757,0.5059496276861948,0.5052822659100921,0.009377306766168063,13,0.5331893458247562,0.5301088072612259,0.514788216084924,0.523976085813424,0.5078882164280616,0.5219901342824784,0.009444690640616909,0.7931506849315068,0.8290086612578482,0.8250455821318043,0.7894225463618261,0.8447748482594823,0.8162804645884936,0.02148068274167493,7,0.9033196371637702,0.9130400479159702,0.8975526388900582,0.9024464256816233,0.9052444788682065,0.9043206457039256,0.005043849277542921
1.4076680660247802,0.18079770395127276,0.22780323028564453,0.011591736122542984,8,10,2,75,"{'max_depth': 8, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 75}",0.7876712328767124,0.8639455782312925,0.8972602739726028,0.821917808219178,0.9452054794520548,0.863200074550368,0.055307089656776755,17,0.9623931623931624,0.9537671232876712,0.9418803418803419,0.9538461538461539,0.9538461538461539,0.9531465870506967,0.00653897986579634,0.12392241379310345,0.14095449500554938,0.12996031746031747,0.13172338090010977,0.14081632653061224,0.13347538673793846,0.00658044050326903,15,0.1511003757380569,0.1513586956521739,0.14345222598281698,0.1494376004284949,0.14126582278481012,0.14732294411727057,0.004164114050511283,0.4956719150350317,0.517093012084846,0.4931728117128905,0.5061136567232313,0.5087387655655248,0.5041580322243049,0.008772805067380061,15,0.5253486442633584,0.5268599053582292,0.5138244409465081,0.5233122757601909,0.508380714371339,0.5195451961399252,0.007193727310362057,0.7928419411888132,0.8275194491106425,0.8222176906652591,0.797978192548521,0.8463372358035651,0.8173789018633603,0.019714358428309677,5,0.9055207538132231,0.9113905001641678,0.9024873974419777,0.9060119042607825,0.905249530181127,0.9061320171722557,0.002901783921992477
0.8322330951690674,0.0023415206884216367,0.1617530345916748,0.007783480962755017,8,10,4,50,"{'max_depth': 8, 'min_samples_leaf': 10, 'min_samples_split': 4, 'n_estimators': 50}",0.7876712328767124,0.8639455782312925,0.8972602739726028,0.7876712328767124,0.9383561643835616,0.8549808964681762,0.05980054883833446,23,0.9606837606837607,0.9537671232876712,0.9418803418803419,0.9504273504273504,0.9521367521367521,0.9517790656831753,0.0060528633348016095,0.12665198237885464,0.1441543700340522,0.13073852295409183,0.1273532668881506,0.1389452332657201,0.13356867510417386,0.0068621572927738805,13,0.15563555801716977,0.15327462850853055,0.1439770054873269,0.1496232508073197,0.14090564128509991,0.14868321682108937,0.0055306216580346965,0.500914882081865,0.5226018888949782,0.49476882584404663,0.5021761050433757,0.5059496276861948,0.5052822659100921,0.009377306766168063,13,0.5331893458247562,0.5301088072612259,0.514788216084924,0.523976085813424,0.5078882164280616,0.5219901342824784,0.009444690640616909,0.7931506849315068,0.8290086612578482,0.8250455821318043,0.7894225463618261,0.8447748482594823,0.8162804645884936,0.02148068274167493,7,0.9033196371637702,0.9130400479159702,0.8975526388900582,0.9024464256816233,0.9052444788682065,0.9043206457039256,0.005043849277542921
1.2345071315765381,0.017897365821982016,0.21092309951782226,0.005124506033322024,8,10,4,75,"{'max_depth': 8, 'min_samples_leaf': 10, 'min_samples_split': 4, 'n_estimators': 75}",0.7876712328767124,0.8639455782312925,0.8972602739726028,0.821917808219178,0.9452054794520548,0.863200074550368,0.055307089656776755,17,0.9623931623931624,0.9537671232876712,0.9418803418803419,0.9538461538461539,0.9538461538461539,0.9531465870506967,0.00653897986579634,0.12392241379310345,0.14095449500554938,0.12996031746031747,0.13172338090010977,0.14081632653061224,0.13347538673793846,0.00658044050326903,15,0.1511003757380569,0.1513586956521739,0.14345222598281698,0.1494376004284949,0.14126582278481012,0.14732294411727057,0.004164114050511283,0.4956719150350317,0.517093012084846,0.4931728117128905,0.5061136567232313,0.5087387655655248,0.5041580322243049,0.008772805067380061,15,0.5253486442633584,0.5268599053582292,0.5138244409465081,0.5233122757601909,0.508380714371339,0.5195451961399252,0.007193727310362057,0.7928419411888132,0.8275194491106425,0.8222176906652591,0.797978192548521,0.8463372358035651,0.8173789018633603,0.019714358428309677,5,0.9055207538132231,0.9113905001641678,0.9024873974419777,0.9060119042607825,0.905249530181127,0.9061320171722557,0.002901783921992477
